month,partner_id,partner_name,product_id,product_name,product_type,province,total_policies,active_policies,lapsed_policies,cancelled_policies,total_cover_amount,average_cover_amount,total_monthly_premium,average_monthly_premium,active_policy_pct,lapsed_policy_pct,cancelled_policy_pct
2026-02-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,KwaZulu-Natal,5,4,1,0,257100.0,51420.0,1234.08,246.82,80.0,20.0,0.0
2026-02-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Limpopo,2,2,0,0,84100.0,42050.0,403.68,201.84,100.0,0.0,0.0
2026-02-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,North West,1,0,1,0,45000.0,45000.0,216.0,216.0,0.0,100.0,0.0
2026-02-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Western Cape,3,3,0,0,163000.0,54333.33,782.4,260.8,100.0,0.0,0.0
2026-02-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Eastern Cape,2,2,0,0,258600.0,129300.0,1603.32,801.66,100.0,0.0,0.0
2026-02-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Free State,1,1,0,0,101900.0,101900.0,631.78,631.78,100.0,0.0,0.0
2026-02-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Gauteng,9,8,1,0,658500.0,73166.67,4082.7,453.63,88.89,11.11,0.0
2026-02-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,KwaZulu-Natal,5,4,0,1,479800.0,95960.0,2974.76,594.95,80.0,0.0,20.0
2026-02-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Limpopo,2,2,0,0,128900.0,64450.0,799.18,399.59,100.0,0.0,0.0
2026-02-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Mpumalanga,1,1,0,0,95000.0,95000.0,589.0,589.0,100.0,0.0,0.0
2026-02-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,North West,1,1,0,0,80800.0,80800.0,500.96,500.96,100.0,0.0,0.0
2026-02-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Western Cape,1,1,0,0,44800.0,44800.0,277.76,277.76,100.0,0.0,0.0
2026-02-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Eastern Cape,1,1,0,0,50000.0,50000.0,89.0,89.0,100.0,0.0,0.0
2026-02-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Free State,3,1,1,1,175000.0,58333.33,311.5,103.83,33.33,33.33,33.33
2026-02-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Gauteng,5,2,3,0,375000.0,75000.0,667.5,133.5,40.0,60.0,0.0
2026-02-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,KwaZulu-Natal,3,2,1,0,275000.0,91666.67,489.5,163.17,66.67,33.33,0.0
2026-02-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Limpopo,2,1,1,0,150000.0,75000.0,267.0,133.5,50.0,50.0,0.0
2026-02-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Mpumalanga,3,3,0,0,175000.0,58333.33,311.5,103.83,100.0,0.0,0.0
2026-02-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,North West,2,2,0,0,150000.0,75000.0,267.0,133.5,100.0,0.0,0.0
2026-02-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Western Cape,4,4,0,0,275000.0,68750.0,489.5,122.38,100.0,0.0,0.0
2026-02-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Eastern Cape,2,2,0,0,150000.0,75000.0,223.5,111.75,100.0,0.0,0.0
2026-02-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Free State,2,2,0,0,75000.0,37500.0,111.75,55.88,100.0,0.0,0.0
2026-02-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Gauteng,4,2,2,0,250000.0,62500.0,372.5,93.12,50.0,50.0,0.0
2026-02-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,KwaZulu-Natal,2,1,1,0,175000.0,87500.0,260.75,130.38,50.0,50.0,0.0
2026-02-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,North West,3,3,0,0,100000.0,33333.33,149.0,49.67,100.0,0.0,0.0
2026-02-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Western Cape,1,1,0,0,100000.0,100000.0,149.0,149.0,100.0,0.0,0.0
2026-02-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Eastern Cape,2,2,0,0,94500.0,47250.0,519.75,259.88,100.0,0.0,0.0
2026-02-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Gauteng,6,6,0,0,450200.0,75033.33,2476.1,412.68,100.0,0.0,0.0
2026-02-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,KwaZulu-Natal,7,7,0,0,468600.0,66942.86,2577.3,368.19,100.0,0.0,0.0
2026-02-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Mpumalanga,1,1,0,0,47500.0,47500.0,261.25,261.25,100.0,0.0,0.0
2026-02-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Western Cape,4,3,1,0,208200.0,52050.0,1145.1,286.27,75.0,25.0,0.0
2026-02-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Free State,3,1,2,0,555800.0,185266.67,3668.28,1222.76,33.33,66.67,0.0
2026-02-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Gauteng,2,2,0,0,281100.0,140550.0,1855.26,927.63,100.0,0.0,0.0
2026-02-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,KwaZulu-Natal,2,2,0,0,292100.0,146050.0,1927.86,963.93,100.0,0.0,0.0
2026-02-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Limpopo,1,0,1,0,81400.0,81400.0,537.24,537.24,0.0,100.0,0.0
2026-02-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Mpumalanga,2,2,0,0,244600.0,122300.0,1614.36,807.18,100.0,0.0,0.0
2026-02-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,North West,2,2,0,0,274900.0,137450.0,1814.34,907.17,100.0,0.0,0.0
2026-02-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Western Cape,3,2,1,0,309400.0,103133.33,2042.04,680.68,66.67,33.33,0.0
2026-02-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Eastern Cape,2,2,0,0,237300.0,118650.0,1162.77,581.38,100.0,0.0,0.0
2026-02-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Free State,2,2,0,0,229600.0,114800.0,1125.04,562.52,100.0,0.0,0.0
2026-02-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Gauteng,14,14,0,0,1742000.0,124428.57,8535.8,609.7,100.0,0.0,0.0
2026-02-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,KwaZulu-Natal,4,3,0,1,426700.0,106675.0,2090.83,522.71,75.0,0.0,25.0
2026-02-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Limpopo,2,2,0,0,246100.0,123050.0,1205.89,602.95,100.0,0.0,0.0
2026-02-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Mpumalanga,1,1,0,0,109400.0,109400.0,536.06,536.06,100.0,0.0,0.0
2026-02-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,North West,1,1,0,0,85500.0,85500.0,418.95,418.95,100.0,0.0,0.0
2026-02-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Western Cape,8,6,2,0,1190400.0,148800.0,5832.96,729.12,75.0,25.0,0.0
2026-02-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Eastern Cape,4,3,1,0,200000.0,50000.0,317.34,79.34,75.0,25.0,0.0
2026-02-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Gauteng,5,2,2,1,225000.0,45000.0,357.0,71.4,40.0,40.0,20.0
2026-02-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,KwaZulu-Natal,4,4,0,0,250000.0,62500.0,396.67,99.17,100.0,0.0,0.0
2026-02-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Limpopo,2,2,0,0,100000.0,50000.0,158.67,79.34,100.0,0.0,0.0
2026-02-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Mpumalanga,2,2,0,0,175000.0,87500.0,277.67,138.83,100.0,0.0,0.0
2026-02-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,North West,2,1,1,0,200000.0,100000.0,317.34,158.67,50.0,50.0,0.0
2026-02-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Western Cape,3,3,0,0,125000.0,41666.67,198.33,66.11,100.0,0.0,0.0
2026-02-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Eastern Cape,2,2,0,0,339100.0,169550.0,1424.22,712.11,100.0,0.0,0.0
2026-02-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Gauteng,8,8,0,0,1387600.0,173450.0,5827.92,728.49,100.0,0.0,0.0
2026-02-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,KwaZulu-Natal,4,3,1,0,640800.0,160200.0,2691.36,672.84,75.0,25.0,0.0
2026-02-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Mpumalanga,2,1,0,1,412900.0,206450.0,1734.18,867.09,50.0,0.0,50.0
2026-02-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,North West,1,1,0,0,204800.0,204800.0,860.16,860.16,100.0,0.0,0.0
2026-02-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Western Cape,6,5,0,1,1294800.0,215800.0,5438.16,906.36,83.33,0.0,16.67
2026-02-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Gauteng,10,7,2,1,1792700.0,179270.0,6274.45,627.44,70.0,20.0,10.0
2026-02-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,KwaZulu-Natal,2,2,0,0,246700.0,123350.0,863.45,431.72,100.0,0.0,0.0
2026-02-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Limpopo,1,0,1,0,182700.0,182700.0,639.45,639.45,0.0,100.0,0.0
2026-02-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Mpumalanga,1,1,0,0,178300.0,178300.0,624.05,624.05,100.0,0.0,0.0
2026-02-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Western Cape,6,4,2,0,911700.0,151950.0,3190.95,531.82,66.67,33.33,0.0
2026-03-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Eastern Cape,1,1,0,0,58500.0,58500.0,280.8,280.8,100.0,0.0,0.0
2026-03-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Free State,1,1,0,0,29100.0,29100.0,139.68,139.68,100.0,0.0,0.0
2026-03-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Gauteng,9,7,0,2,468300.0,52033.33,2247.84,249.76,77.78,0.0,22.22
2026-03-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,KwaZulu-Natal,1,1,0,0,71700.0,71700.0,344.16,344.16,100.0,0.0,0.0
2026-03-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Limpopo,2,2,0,0,123800.0,61900.0,594.24,297.12,100.0,0.0,0.0
2026-03-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Mpumalanga,2,1,0,1,128500.0,64250.0,616.8,308.4,50.0,0.0,50.0
2026-03-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,North West,1,1,0,0,70100.0,70100.0,336.48,336.48,100.0,0.0,0.0
2026-03-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Western Cape,6,6,0,0,325900.0,54316.67,1564.32,260.72,100.0,0.0,0.0
2026-03-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Eastern Cape,5,5,0,0,554000.0,110800.0,3434.8,686.96,100.0,0.0,0.0
2026-03-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Free State,1,1,0,0,92300.0,92300.0,572.26,572.26,100.0,0.0,0.0
2026-03-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Gauteng,12,11,0,1,1337100.0,111425.0,8290.02,690.84,91.67,0.0,8.33
2026-03-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,KwaZulu-Natal,4,2,0,2,399600.0,99900.0,2477.52,619.38,50.0,0.0,50.0
2026-03-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Limpopo,3,3,0,0,295800.0,98600.0,1833.96,611.32,100.0,0.0,0.0
2026-03-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Mpumalanga,1,1,0,0,145200.0,145200.0,900.24,900.24,100.0,0.0,0.0
2026-03-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,North West,3,3,0,0,254900.0,84966.67,1580.38,526.79,100.0,0.0,0.0
2026-03-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Western Cape,4,3,0,1,320800.0,80200.0,1988.96,497.24,75.0,0.0,25.0
2026-03-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Free State,1,0,0,1,100000.0,100000.0,178.0,178.0,0.0,0.0,100.0
2026-03-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Gauteng,6,4,0,2,400000.0,66666.67,712.0,118.67,66.67,0.0,33.33
2026-03-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,KwaZulu-Natal,6,5,0,1,250000.0,41666.67,445.0,74.17,83.33,0.0,16.67
2026-03-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Limpopo,3,3,0,0,125000.0,41666.67,222.5,74.17,100.0,0.0,0.0
2026-03-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Mpumalanga,3,3,0,0,175000.0,58333.33,311.5,103.83,100.0,0.0,0.0
2026-03-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Western Cape,6,5,0,1,375000.0,62500.0,667.5,111.25,83.33,0.0,16.67
2026-03-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Free State,3,3,0,0,75000.0,25000.0,111.75,37.25,100.0,0.0,0.0
2026-03-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Gauteng,7,7,0,0,450000.0,64285.71,670.5,95.79,100.0,0.0,0.0
2026-03-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,KwaZulu-Natal,3,2,0,1,100000.0,33333.33,149.0,49.67,66.67,0.0,33.33
2026-03-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Limpopo,2,2,0,0,150000.0,75000.0,223.5,111.75,100.0,0.0,0.0
2026-03-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Mpumalanga,1,1,0,0,50000.0,50000.0,74.5,74.5,100.0,0.0,0.0
2026-03-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,North West,1,1,0,0,25000.0,25000.0,37.25,37.25,100.0,0.0,0.0
2026-03-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Western Cape,4,3,0,1,200000.0,50000.0,298.0,74.5,75.0,0.0,25.0
2026-03-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Eastern Cape,2,2,0,0,60600.0,30300.0,333.3,166.65,100.0,0.0,0.0
2026-03-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Gauteng,7,5,0,2,412500.0,58928.57,2268.75,324.11,71.43,0.0,28.57
2026-03-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,North West,1,0,0,1,91100.0,91100.0,501.05,501.05,0.0,0.0,100.0
2026-03-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Western Cape,3,2,0,1,204300.0,68100.0,1123.65,374.55,66.67,0.0,33.33
2026-03-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Eastern Cape,2,1,0,1,334300.0,167150.0,2206.38,1103.19,50.0,0.0,50.0
2026-03-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Free State,4,3,0,1,642200.0,160550.0,4238.52,1059.63,75.0,0.0,25.0
2026-03-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Gauteng,12,9,0,3,1358100.0,113175.0,8963.46,746.96,75.0,0.0,25.0
2026-03-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,KwaZulu-Natal,2,2,0,0,344100.0,172050.0,2271.06,1135.53,100.0,0.0,0.0
2026-03-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Limpopo,1,1,0,0,179100.0,179100.0,1182.06,1182.06,100.0,0.0,0.0
2026-03-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Mpumalanga,2,2,0,0,234900.0,117450.0,1550.34,775.17,100.0,0.0,0.0
2026-03-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,North West,2,2,0,0,365700.0,182850.0,2413.62,1206.81,100.0,0.0,0.0
2026-03-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Western Cape,2,1,0,1,302300.0,151150.0,1995.18,997.59,50.0,0.0,50.0
2026-03-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Eastern Cape,2,1,0,1,248200.0,124100.0,1216.18,608.09,50.0,0.0,50.0
2026-03-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Free State,1,1,0,0,111700.0,111700.0,547.33,547.33,100.0,0.0,0.0
2026-03-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Gauteng,7,4,0,3,946300.0,135185.71,4636.87,662.41,57.14,0.0,42.86
2026-03-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,KwaZulu-Natal,6,4,0,2,711500.0,118583.33,3486.35,581.06,66.67,0.0,33.33
2026-03-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Limpopo,1,1,0,0,118700.0,118700.0,581.63,581.63,100.0,0.0,0.0
2026-03-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Mpumalanga,1,1,0,0,129700.0,129700.0,635.53,635.53,100.0,0.0,0.0
2026-03-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,North West,3,1,0,2,358800.0,119600.0,1758.12,586.04,33.33,0.0,66.67
2026-03-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Western Cape,4,4,0,0,404100.0,101025.0,1980.09,495.02,100.0,0.0,0.0
2026-03-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Eastern Cape,4,4,0,0,225000.0,56250.0,357.01,89.25,100.0,0.0,0.0
2026-03-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Gauteng,6,6,0,0,325000.0,54166.67,515.65,85.94,100.0,0.0,0.0
2026-03-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,KwaZulu-Natal,3,2,0,1,200000.0,66666.67,317.33,105.78,66.67,0.0,33.33
2026-03-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Limpopo,3,2,0,1,250000.0,83333.33,396.67,132.22,66.67,0.0,33.33
2026-03-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Mpumalanga,2,1,0,1,125000.0,62500.0,198.34,99.17,50.0,0.0,50.0
2026-03-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,North West,1,1,0,0,50000.0,50000.0,79.33,79.33,100.0,0.0,0.0
2026-03-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Western Cape,7,5,0,2,275000.0,39285.71,436.33,62.33,71.43,0.0,28.57
2026-03-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Eastern Cape,1,0,0,1,279900.0,279900.0,1175.58,1175.58,0.0,0.0,100.0
2026-03-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Gauteng,9,8,0,1,1790600.0,198955.56,7520.52,835.61,88.89,0.0,11.11
2026-03-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,KwaZulu-Natal,1,1,0,0,226600.0,226600.0,951.72,951.72,100.0,0.0,0.0
2026-03-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Limpopo,2,1,0,1,266600.0,133300.0,1119.72,559.86,50.0,0.0,50.0
2026-03-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,North West,1,1,0,0,286000.0,286000.0,1201.2,1201.2,100.0,0.0,0.0
2026-03-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Western Cape,2,2,0,0,327200.0,163600.0,1374.24,687.12,100.0,0.0,0.0
2026-03-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Eastern Cape,1,1,0,0,167900.0,167900.0,587.65,587.65,100.0,0.0,0.0
2026-03-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Gauteng,4,4,0,0,667000.0,166750.0,2334.5,583.62,100.0,0.0,0.0
2026-03-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,KwaZulu-Natal,5,4,0,1,664000.0,132800.0,2324.0,464.8,80.0,0.0,20.0
2026-03-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Limpopo,1,1,0,0,195600.0,195600.0,684.6,684.6,100.0,0.0,0.0
2026-03-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Mpumalanga,1,1,0,0,181700.0,181700.0,635.95,635.95,100.0,0.0,0.0
2026-03-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,North West,1,1,0,0,182900.0,182900.0,640.15,640.15,100.0,0.0,0.0
2026-03-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Western Cape,4,3,0,1,439400.0,109850.0,1537.9,384.48,75.0,0.0,25.0
2026-04-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Free State,1,1,0,0,22900.0,22900.0,109.92,109.92,100.0,0.0,0.0
2026-04-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Gauteng,9,9,0,0,370400.0,41155.56,1777.92,197.55,100.0,0.0,0.0
2026-04-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,KwaZulu-Natal,1,1,0,0,42600.0,42600.0,204.48,204.48,100.0,0.0,0.0
2026-04-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Limpopo,3,3,0,0,206600.0,68866.67,991.68,330.56,100.0,0.0,0.0
2026-04-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Mpumalanga,2,2,0,0,97500.0,48750.0,468.0,234.0,100.0,0.0,0.0
2026-04-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,North West,3,3,0,0,159200.0,53066.67,764.16,254.72,100.0,0.0,0.0
2026-04-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Western Cape,3,3,0,0,165100.0,55033.33,792.48,264.16,100.0,0.0,0.0
2026-04-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Free State,4,4,0,0,402500.0,100625.0,2495.5,623.88,100.0,0.0,0.0
2026-04-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Gauteng,9,9,0,0,988400.0,109822.22,6128.08,680.9,100.0,0.0,0.0
2026-04-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,KwaZulu-Natal,8,8,0,0,730700.0,91337.5,4530.34,566.29,100.0,0.0,0.0
2026-04-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Mpumalanga,2,2,0,0,222500.0,111250.0,1379.5,689.75,100.0,0.0,0.0
2026-04-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,North West,3,3,0,0,239000.0,79666.67,1481.8,493.93,100.0,0.0,0.0
2026-04-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Western Cape,5,5,0,0,421800.0,84360.0,2615.16,523.03,100.0,0.0,0.0
2026-04-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Eastern Cape,1,1,0,0,25000.0,25000.0,44.5,44.5,100.0,0.0,0.0
2026-04-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Free State,3,3,0,0,175000.0,58333.33,311.5,103.83,100.0,0.0,0.0
2026-04-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Gauteng,7,7,0,0,275000.0,39285.71,489.5,69.93,100.0,0.0,0.0
2026-04-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,KwaZulu-Natal,3,3,0,0,150000.0,50000.0,267.0,89.0,100.0,0.0,0.0
2026-04-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Mpumalanga,1,1,0,0,75000.0,75000.0,133.5,133.5,100.0,0.0,0.0
2026-04-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,North West,1,1,0,0,75000.0,75000.0,133.5,133.5,100.0,0.0,0.0
2026-04-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Western Cape,3,3,0,0,200000.0,66666.67,356.0,118.67,100.0,0.0,0.0
2026-04-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Eastern Cape,3,3,0,0,225000.0,75000.0,335.25,111.75,100.0,0.0,0.0
2026-04-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Gauteng,6,6,0,0,325000.0,54166.67,484.25,80.71,100.0,0.0,0.0
2026-04-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,KwaZulu-Natal,4,4,0,0,150000.0,37500.0,223.5,55.88,100.0,0.0,0.0
2026-04-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Limpopo,6,6,0,0,425000.0,70833.33,633.25,105.54,100.0,0.0,0.0
2026-04-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Mpumalanga,1,1,0,0,50000.0,50000.0,74.5,74.5,100.0,0.0,0.0
2026-04-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,North West,1,1,0,0,25000.0,25000.0,37.25,37.25,100.0,0.0,0.0
2026-04-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Western Cape,3,3,0,0,125000.0,41666.67,186.25,62.08,100.0,0.0,0.0
