month,partner_id,partner_name,product_id,product_name,product_type,province,premium_transactions,paid_transactions,failed_transactions,partial_transactions,total_premium_due,total_premium_collected,outstanding_premium,collection_rate_pct
2026-02-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Mpumalanga,16,16,0,0,1602.0,1602.0,0.0,100.0
2026-02-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,North West,12,12,0,0,1290.5,1290.5,0.0,100.0
2026-02-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Western Cape,43,43,0,0,4761.5,4761.5,0.0,100.0
2026-02-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Eastern Cape,12,11,0,1,1229.25,1192.0,37.25,96.97
2026-02-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Free State,12,12,0,0,1080.25,1080.25,0.0,100.0
2026-02-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Gauteng,49,48,1,0,4470.0,4321.0,149.0,96.67
2026-02-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,KwaZulu-Natal,22,21,1,0,2011.5,1937.0,74.5,96.3
2026-02-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Limpopo,9,8,1,0,894.0,819.5,74.5,91.67
2026-02-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Mpumalanga,8,8,0,0,558.75,558.75,0.0,100.0
2026-02-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,North West,9,8,1,0,558.75,521.5,37.25,93.33
2026-02-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Western Cape,20,17,2,1,2197.75,2011.5,186.25,91.53
2026-02-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Eastern Cape,13,12,1,0,4249.3,3853.85,395.45,90.69
2026-02-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Free State,8,7,0,1,2786.85,2709.71,77.14,97.23
2026-02-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Gauteng,54,49,5,0,18877.1,16814.05,2063.05,89.07
2026-02-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,KwaZulu-Natal,28,25,3,0,10754.15,9579.35,1174.8,89.08
2026-02-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Limpopo,16,16,0,0,6531.25,6531.25,0.0,100.0
2026-02-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Mpumalanga,6,5,0,1,1706.1,1606.28,99.82,94.15
2026-02-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,North West,11,9,1,1,3643.75,3326.54,317.21,91.29
2026-02-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Western Cape,37,30,6,1,11948.2,9893.68,2054.52,82.8
2026-02-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Eastern Cape,12,12,0,0,10589.7,10589.7,0.0,100.0
2026-02-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Free State,10,10,0,0,9226.8,9226.8,0.0,100.0
2026-02-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Gauteng,46,41,3,2,39115.56,34992.21,4123.35,89.46
2026-02-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,KwaZulu-Natal,22,21,1,0,18415.32,17933.52,481.8,97.38
2026-02-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Limpopo,12,10,1,1,9443.94,8431.5,1012.44,89.28
2026-02-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Mpumalanga,16,16,0,0,12536.04,12536.04,0.0,100.0
2026-02-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,North West,10,9,1,0,10005.6,9012.96,992.64,90.08
2026-02-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Western Cape,24,22,2,0,19290.48,17659.62,1630.86,91.55
2026-02-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Eastern Cape,18,16,2,0,10836.84,9768.64,1068.2,90.14
2026-02-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Free State,10,10,0,0,6550.81,6550.81,0.0,100.0
2026-02-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Gauteng,87,83,3,1,52098.27,49814.63,2283.64,95.62
2026-02-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,KwaZulu-Natal,32,32,0,0,20123.32,20123.32,0.0,100.0
2026-02-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Limpopo,15,13,1,1,9583.42,8857.48,725.94,92.43
2026-02-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Mpumalanga,13,11,2,0,7217.7,6350.4,867.3,87.98
2026-02-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,North West,13,13,0,0,6164.69,6164.69,0.0,100.0
2026-02-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Western Cape,42,41,1,0,26807.41,26375.72,431.69,98.39
2026-02-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Eastern Cape,16,15,0,1,1666.03,1606.53,59.5,96.43
2026-02-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Free State,7,6,1,0,793.34,753.67,39.67,95.0
2026-02-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Gauteng,57,55,2,0,5355.02,5077.35,277.67,94.81
2026-02-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,KwaZulu-Natal,31,29,2,0,3133.67,2895.67,238.0,92.41
2026-02-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Limpopo,13,12,0,1,1150.35,1140.43,9.92,99.14
2026-02-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Mpumalanga,11,10,1,0,912.34,793.34,119.0,86.96
2026-02-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,North West,15,11,3,1,1626.35,1190.01,436.34,73.17
2026-02-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Western Cape,29,28,1,0,2380.01,2340.34,39.67,98.33
2026-02-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Eastern Cape,11,10,1,0,8522.64,7461.3,1061.34,87.55
2026-02-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Free State,7,6,1,0,5205.48,4446.12,759.36,85.41
2026-02-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Gauteng,56,50,5,1,43552.74,40113.15,3439.59,92.1
2026-02-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,KwaZulu-Natal,21,20,1,0,13461.0,12256.86,1204.14,91.05
2026-02-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Limpopo,15,15,0,0,11891.46,11891.46,0.0,100.0
2026-02-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Mpumalanga,17,17,0,0,13924.26,13924.26,0.0,100.0
2026-02-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,North West,6,6,0,0,5294.94,5294.94,0.0,100.0
2026-02-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Western Cape,32,30,1,1,26746.44,25513.42,1233.02,95.39
2026-02-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Eastern Cape,3,3,0,0,1965.25,1965.25,0.0,100.0
2026-02-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Free State,6,6,0,0,3644.9,3644.9,0.0,100.0
2026-02-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Gauteng,57,54,1,2,34345.85,33807.99,537.86,98.43
2026-02-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,KwaZulu-Natal,18,18,0,0,9488.5,9488.5,0.0,100.0
2026-02-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Limpopo,12,12,0,0,7192.15,7192.15,0.0,100.0
2026-02-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Mpumalanga,8,8,0,0,4711.0,4711.0,0.0,100.0
2026-02-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,North West,8,7,1,0,5345.9,4793.6,552.3,89.67
2026-02-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Western Cape,32,28,1,3,15493.8,14238.09,1255.71,91.9
2026-03-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Eastern Cape,19,17,2,0,4000.8,3561.12,439.68,89.01
2026-03-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Free State,3,3,0,0,579.36,579.36,0.0,100.0
2026-03-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Gauteng,75,71,2,2,17243.52,16486.2,757.32,95.61
2026-03-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,KwaZulu-Natal,37,34,2,1,8505.6,7856.88,648.72,92.37
2026-03-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Limpopo,21,21,0,0,4756.8,4756.8,0.0,100.0
2026-03-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Mpumalanga,17,17,0,0,3380.64,3380.64,0.0,100.0
2026-03-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,North West,11,11,0,0,2395.2,2395.2,0.0,100.0
2026-03-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Western Cape,49,47,1,1,11100.96,10786.32,314.64,97.17
2026-03-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Eastern Cape,21,16,4,1,13483.14,10983.92,2499.22,81.46
2026-03-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Free State,8,8,0,0,4418.12,4418.12,0.0,100.0
2026-03-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Gauteng,90,85,2,3,52851.28,51322.37,1528.91,97.11
2026-03-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,KwaZulu-Natal,48,45,2,1,28333.38,27085.63,1247.75,95.6
2026-03-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Limpopo,20,18,1,1,11982.74,11188.52,794.22,93.37
2026-03-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Mpumalanga,9,9,0,0,5805.68,5805.68,0.0,100.0
2026-03-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,North West,15,15,0,0,7957.7,7957.7,0.0,100.0
2026-03-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Western Cape,42,40,2,0,23411.82,22573.58,838.24,96.42
2026-03-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Eastern Cape,11,11,0,0,1246.0,1246.0,0.0,100.0
2026-03-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Free State,15,12,2,1,1602.0,1468.5,133.5,91.67
2026-03-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Gauteng,68,63,4,1,8410.5,7743.0,667.5,92.06
2026-03-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,KwaZulu-Natal,33,32,0,1,3960.5,3938.25,22.25,99.44
2026-03-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Limpopo,15,13,2,0,1824.5,1557.5,267.0,85.37
2026-03-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Mpumalanga,19,16,2,1,1913.5,1735.5,178.0,90.7
2026-03-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,North West,11,11,0,0,1112.5,1112.5,0.0,100.0
2026-03-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Western Cape,46,43,3,0,5206.5,4939.5,267.0,94.87
2026-03-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Eastern Cape,12,11,0,1,1229.25,1192.0,37.25,96.97
2026-03-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Free State,15,14,1,0,1192.0,1154.75,37.25,96.88
2026-03-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Gauteng,54,45,6,3,4954.25,4442.06,512.19,89.66
2026-03-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,KwaZulu-Natal,24,22,2,0,2048.75,1899.75,149.0,92.73
2026-03-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Limpopo,11,10,1,0,1117.5,1005.75,111.75,90.0
2026-03-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Mpumalanga,7,6,0,1,484.25,465.63,18.62,96.15
2026-03-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,North West,10,10,0,0,596.0,596.0,0.0,100.0
2026-03-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Western Cape,23,21,1,1,2458.5,2328.13,130.37,94.7
2026-03-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Eastern Cape,15,15,0,0,4582.6,4582.6,0.0,100.0
2026-03-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Free State,8,8,0,0,2786.85,2786.85,0.0,100.0
2026-03-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Gauteng,60,54,5,1,20655.8,19009.51,1646.29,92.03
2026-03-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,KwaZulu-Natal,28,26,1,1,10754.15,10131.96,622.19,94.21
2026-03-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Limpopo,16,13,2,1,6531.25,5541.39,989.86,84.84
2026-03-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Mpumalanga,5,4,1,0,1306.8,909.15,397.65,69.57
2026-03-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,North West,11,11,0,0,3663.55,3663.55,0.0,100.0
2026-03-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Western Cape,39,37,2,0,12723.7,12180.85,542.85,95.73
2026-03-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Eastern Cape,14,13,1,0,12796.08,11832.48,963.6,92.47
2026-03-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Free State,14,12,2,0,13465.32,11475.42,1989.9,85.22
2026-03-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Gauteng,57,53,4,0,47293.62,43910.46,3383.16,92.85
2026-03-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,KwaZulu-Natal,24,22,1,1,20686.38,19421.49,1264.89,93.89
2026-03-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Limpopo,13,11,2,0,10626.0,8981.28,1644.72,84.52
2026-03-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Mpumalanga,18,17,1,0,14086.38,13713.48,372.9,97.35
2026-03-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,North West,11,10,1,0,11426.58,10769.88,656.7,94.25
2026-03-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Western Cape,24,22,1,1,19477.92,18203.13,1274.79,93.46
2026-03-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Eastern Cape,19,19,0,0,11255.79,11255.79,0.0,100.0
2026-03-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Free State,10,8,1,1,6570.9,6110.55,460.35,92.99
2026-03-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Gauteng,91,84,7,0,55174.0,50921.29,4252.71,92.29
2026-03-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,KwaZulu-Natal,39,39,0,0,24098.69,24098.69,0.0,100.0
2026-03-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Limpopo,16,15,1,0,10165.05,9732.38,432.67,95.74
2026-03-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Mpumalanga,14,12,1,1,7853.23,7040.32,812.91,89.65
2026-03-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,North West,16,16,0,0,7922.81,7922.81,0.0,100.0
2026-03-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Western Cape,44,41,3,0,27583.08,25763.71,1819.37,93.4
2026-03-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Eastern Cape,19,18,1,0,1943.71,1904.04,39.67,97.96
2026-03-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Free State,7,7,0,0,793.34,793.34,0.0,100.0
2026-03-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Gauteng,62,61,1,0,5712.0,5593.0,119.0,97.92
2026-03-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,KwaZulu-Natal,34,31,3,0,3451.0,3173.34,277.66,91.95
2026-03-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Limpopo,17,15,2,0,1586.69,1428.02,158.67,90.0
2026-03-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Mpumalanga,13,13,0,0,1110.68,1110.68,0.0,100.0
2026-03-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,North West,16,15,1,0,1705.68,1547.01,158.67,90.7
2026-03-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Western Cape,36,34,1,1,2816.34,2727.09,89.25,96.83
2026-03-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Eastern Cape,12,11,0,1,9698.22,9569.7,128.52,98.67
2026-03-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Free State,7,7,0,0,5205.48,5205.48,0.0,100.0
2026-03-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Gauteng,62,59,1,2,48436.92,46537.89,1899.03,96.08
2026-03-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,KwaZulu-Natal,22,22,0,0,14412.72,14412.72,0.0,100.0
2026-03-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Limpopo,17,15,1,1,13011.18,11707.5,1303.68,89.98
2026-03-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Mpumalanga,17,15,2,0,13924.26,11675.16,2249.1,83.85
2026-03-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,North West,7,7,0,0,6496.14,6496.14,0.0,100.0
2026-03-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Western Cape,34,29,4,1,28120.68,23725.8,4394.88,84.37
2026-03-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Eastern Cape,4,4,0,0,2552.9,2552.9,0.0,100.0
2026-03-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Free State,6,6,0,0,3644.9,3644.9,0.0,100.0
2026-03-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Gauteng,56,49,7,0,33995.85,30038.75,3957.1,88.36
2026-03-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,KwaZulu-Natal,23,22,1,0,11812.5,11508.7,303.8,97.43
2026-03-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Limpopo,11,11,0,0,6622.0,6622.0,0.0,100.0
2026-03-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Mpumalanga,8,8,0,0,4605.3,4605.3,0.0,100.0
2026-03-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,North West,9,8,1,0,5986.05,5299.7,686.35,88.53
2026-03-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Western Cape,35,32,3,0,16473.45,15162.7,1310.75,92.04
2026-04-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Eastern Cape,18,17,0,1,3849.6,3813.6,36.0,99.06
2026-04-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Free State,4,4,0,0,689.28,689.28,0.0,100.0
2026-04-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Gauteng,83,77,4,2,18737.76,17869.68,868.08,95.37
2026-04-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,KwaZulu-Natal,38,37,1,0,8710.08,8563.68,146.4,98.32
2026-04-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Limpopo,24,24,0,0,5748.48,5748.48,0.0,100.0
2026-04-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Mpumalanga,18,16,2,0,3560.16,3200.16,360.0,89.89
2026-04-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,North West,14,12,2,0,3159.36,2640.0,519.36,83.56
2026-04-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Western Cape,51,46,5,0,11718.24,10473.6,1244.64,89.38
2026-04-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Eastern Cape,21,18,2,1,13483.14,12314.9,1168.24,91.34
2026-04-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Free State,12,11,1,0,6913.62,6184.5,729.12,89.45
2026-04-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Gauteng,94,88,5,1,55530.3,52715.5,2814.8,94.93
2026-04-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,KwaZulu-Natal,55,53,2,0,32368.96,31326.74,1042.22,96.78
2026-04-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Limpopo,21,19,2,0,12455.8,11610.74,845.06,93.22
2026-04-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Mpumalanga,10,9,0,1,6839.84,6475.59,364.25,94.67
2026-04-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,North West,17,16,0,1,8890.18,8709.45,180.73,97.97
2026-04-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Western Cape,47,45,2,0,26026.98,25087.06,939.92,96.39
2026-04-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Eastern Cape,11,10,1,0,1112.5,1023.5,89.0,92.0
2026-04-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Free State,18,18,0,0,1913.5,1913.5,0.0,100.0
2026-04-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Gauteng,74,68,4,2,8811.0,8321.5,489.5,94.44
2026-04-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,KwaZulu-Natal,34,31,2,1,3916.0,3671.25,244.75,93.75
2026-04-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Limpopo,15,15,0,0,1824.5,1824.5,0.0,100.0
2026-04-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Mpumalanga,20,19,1,0,2047.0,2002.5,44.5,97.83
2026-04-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,North West,11,11,0,0,1157.0,1157.0,0.0,100.0
2026-04-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Western Cape,49,47,2,0,5562.5,5295.5,267.0,95.2
2026-04-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Eastern Cape,15,15,0,0,1564.5,1564.5,0.0,100.0
2026-04-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Free State,15,15,0,0,1192.0,1192.0,0.0,100.0
2026-04-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Gauteng,60,58,2,0,5438.5,5326.75,111.75,97.95
2026-04-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,KwaZulu-Natal,26,26,0,0,2160.5,2160.5,0.0,100.0
2026-04-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Limpopo,17,15,2,0,1750.75,1564.5,186.25,89.36
2026-04-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Mpumalanga,8,8,0,0,558.75,558.75,0.0,100.0
2026-04-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,North West,10,8,1,1,521.5,474.94,46.56,91.07
2026-04-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Western Cape,25,24,1,0,2607.5,2533.0,74.5,97.14
2026-04-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Eastern Cape,16,15,1,0,4909.85,4644.2,265.65,94.59
2026-04-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Free State,10,9,1,0,3342.35,2973.3,369.05,88.96
2026-04-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Gauteng,67,62,3,2,22856.35,21752.37,1103.98,95.17
2026-04-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,KwaZulu-Natal,31,28,3,0,11996.6,10992.3,1004.3,91.63
2026-04-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Limpopo,17,16,0,1,6994.9,6879.95,114.95,98.36
2026-04-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Mpumalanga,7,6,1,0,2196.7,1928.85,267.85,87.81
2026-04-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,North West,13,11,2,0,4448.95,3533.75,915.2,79.43
2026-04-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Western Cape,45,42,2,1,14675.1,14093.75,581.35,96.04
2026-04-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Eastern Cape,15,13,1,1,13328.7,12448.09,880.61,93.39
2026-04-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Free State,16,15,1,0,15682.26,14365.56,1316.7,91.6
2026-04-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Gauteng,60,53,6,1,50552.04,44930.82,5621.22,88.88
2026-04-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,KwaZulu-Natal,27,25,2,0,23710.5,22086.24,1624.26,93.15
2026-04-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Limpopo,18,16,2,0,14361.6,12834.36,1527.24,89.37
2026-04-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Mpumalanga,19,18,1,0,15055.26,14455.98,599.28,96.02
2026-04-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,North West,13,12,1,0,12885.84,11749.98,1135.86,91.19
2026-04-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Western Cape,30,30,0,0,24208.14,24208.14,0.0,100.0
2026-04-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Eastern Cape,19,16,3,0,11255.79,9164.96,2090.83,81.42
